Latitude,Longitude,Comentários
-23.1313722,-45.7679836,06/02/2016 a noite
-23.7138769,-45.5400943,01/02/2016 a tarde
-23.7138769,-45.5400943,01/02/2016 a tarde
-23.25088,-45.9277068,26/02/2016 a tarde
-23.25088,-45.9277068,26/02/2016 a tarde
-23.0256543,-45.57324060000001,16/02/2016 a noite
-23.246711,-45.9025746,02/02/2016 a tarde
-23.1792937,-45.8735445,02/02/2016 a noite
-23.0551928,-45.6013267,18/02/2016 a noite
-23.0551928,-45.6013267,18/02/2016 a noite
-23.253627,-45.9232714,03/02/2016 a tarde
-23.2499744,-45.8970409,03/02/2016 a noite
-23.4086512,-45.88811889999999,29/02/2016 pela manhã
-23.0364738,-45.60250610000001,20/02/2016 a noite
-23.0218682,-45.54144489999999,21/02/2016 a tarde
-23.1976456,-45.8847234,10/02/2016 a tarde
-23.1549547,-45.7912811,05/02/2016 de madrugada
-23.6192467,-45.3879244,06/02/2016 a noite
-23.2613142,-45.900301,06/02/2016 a noite
-23.2499641,-45.915056,12/02/2016 a tarde
-23.2755999,-45.8960181,06/02/2016 de madrugada
-23.233482,-45.8850045,07/02/2016 de madrugada
-23.62909,-45.4153308,09/02/2016 a noite
-23.2682777,-45.8868835,07/02/2016 de madrugada
-23.2810558,-45.8923175,07/02/2016 de madrugada
-23.2682777,-45.8868835,07/02/2016 de madrugada
-23.2810558,-45.8923175,07/02/2016 de madrugada
-23.2525562,-45.83054180000001,07/02/2016 a noite
-23.2536314,-45.9040869,08/02/2016 a noite
-23.2208258,-45.7951861,26/02/2016 pela manhã
-23.2208258,-45.7951861,26/02/2016 pela manhã
-23.2208258,-45.7951861,26/02/2016 pela manhã
-23.2499346,-45.8996809,09/02/2016 a tarde
-23.1807354,-45.8761559,16/02/2016 pela manhã
-23.2134917,-45.8553231,17/02/2016 a noite
-23.1560137,-45.90689829999999,19/02/2016 a noite
-23.6229048,-45.4154519,15/02/2016 a noite
-23.1918908,-45.8924487,20/02/2016 a tarde
-23.1849514,-45.7684307,20/02/2016 a noite
-23.1128909,-45.9212636,20/02/2016 de madrugada
-23.2295914,-45.8804812,20/02/2016 de madrugada
-23.2473627,-45.91058049999999,20/02/2016 a noite
-23.2641436,-45.8988727,21/02/2016 de madrugada
-23.2358425,-45.9133207,22/02/2016 a noite
-23.1729757,-45.8130381,23/02/2016 a noite
-23.246711,-45.9025746,24/02/2016 a tarde
-23.1615936,-45.9054234,26/02/2016 a noite
-23.1843458,-45.8564189,26/02/2016 a noite
-23.1916698,-45.8658493,27/02/2016 pela manhã
-23.2228658,-45.89035519999999,24/02/2016 a tarde
-23.6922444,-45.43194889999999,27/02/2016 a noite
-23.6922444,-45.43194889999999,27/02/2016 a noite
-23.1516451,-45.98205859999999,27/02/2016 a tarde
-23.2198507,-45.89163509999999,24/02/2016 a noite
-23.1864628,-45.8863871,28/02/2016 de madrugada
-23.2679841,-45.9060236,25/02/2016 pela manhã
-23.2679841,-45.9060236,25/02/2016 pela manhã
-23.1802544,-45.848093,28/02/2016 a tarde
-23.2594581,-45.9500263,25/02/2016 a noite
-23.2594581,-45.9500263,25/02/2016 a noite
-23.2594581,-45.9500263,25/02/2016 a noite
-22.9994121,-45.4983818,18/02/2016 a tarde
-22.9994121,-45.4983818,18/02/2016 a tarde
-22.9994121,-45.4983818,18/02/2016 a tarde
-22.7288469,-45.0852649,17/02/2016 a tarde
-23.0668347,-45.7171916,07/02/2016 a noite
-23.1079492,-45.7178621,07/02/2016 a noite
-23.2512322,-45.9284592,11/02/2016 de madrugada
-23.3025486,-45.9650176,13/02/2016 a noite
-23.2551443,-45.9242825,20/02/2016 a tarde
-23.1582044,-45.7836073,29/02/2016 a noite
-23.0002148,-45.5452058,17/03/2016 em hora incerta
-23.578925,-45.331657,01/03/2016 pela manhã
-22.5734757,-44.9614858,07/03/2016 a tarde
-23.2259337,-45.8869273,14/03/2016 de madrugada
-23.2259337,-45.8869273,14/03/2016 de madrugada
-22.5839096,-44.9620006,31/03/2016 de madrugada
-23.2108243,-45.31898409999999,09/03/2016 a noite
-23.2660502,-45.8918127,29/03/2016 a tarde
-22.9237841,-45.4622112,01/03/2016 a noite
-23.1904938,-45.8725605,09/03/2016 de madrugada
-23.1904938,-45.8725605,09/03/2016 de madrugada
-23.187135,-45.8818808,11/03/2016 a noite
-22.8168133,-45.1879678,15/03/2016 a noite
-23.1434796,-45.91242279999999,01/03/2016 pela manhã
-23.6833594,-45.4376617,02/03/2016 a noite
-23.1805205,-45.8620941,03/03/2016 pela manhã
-23.1570202,-45.8957302,07/03/2016 de madrugada
-23.1836966,-45.8578195,07/03/2016 pela manhã
-22.9564839,-45.4550801,29/03/2016 pela manhã
-22.9564839,-45.4550801,29/03/2016 pela manhã
-22.9564839,-45.4550801,29/03/2016 pela manhã
-23.1801218,-45.849484,15/03/2016 a tarde
-23.325705,-45.99529039999999,11/03/2016 de madrugada
-22.5682889,-44.9584595,06/03/2016 a noite
-22.8075914,-45.1964504,06/03/2016 em hora incerta
-22.8179453,-45.18406299999999,06/03/2016 pela manhã
-23.1635614,-45.90157259999999,24/03/2016 a tarde
-23.184404,-45.856382,23/03/2016 de madrugada
-23.2433713,-45.8971042,23/03/2016 a noite
-23.1633559,-45.9003671,30/03/2016 a noite
-22.8149316,-45.1876239,17/03/2016 a noite
-23.1439674,-45.7956361,28/03/2016 a noite
-23.2216449,-45.9085893,18/03/2016 a tarde
-23.1748297,-45.8571062,30/03/2016 pela manhã
-22.8200532,-45.1930895,22/03/2016 em hora incerta
-22.8200532,-45.1930895,15/03/2016 em hora incerta
-23.2914753,-46.0399222,01/03/2016 de madrugada
-22.5727839,-44.9587251,19/03/2016 pela manhã
-22.9576323,-45.5479616,01/03/2016 a noite
-23.3021763,-45.96960139999999,02/03/2016 a tarde
-23.2999257,-45.9823199,29/03/2016 em hora incerta
-22.8233437,-45.1897348,27/03/2016 de madrugada
-22.9603176,-45.5477734,12/03/2016 de madrugada
-22.8136079,-45.188634,28/03/2016 a noite
-23.0533682,-45.5652935,01/03/2016 a tarde
-22.670366,-44.99559929999999,05/03/2016 em hora incerta
-22.9393971,-45.48331990000001,09/03/2016 pela manhã
-23.0634848,-45.5955985,17/03/2016 a tarde
-23.3062123,-45.9735618,09/03/2016 pela manhã
-23.271411,-45.8857328,02/03/2016 de madrugada
-23.0175189,-45.5743197,02/03/2016 em hora incerta
-23.2329036,-45.8840397,02/03/2016 a tarde
-23.2232445,-45.909666,16/03/2016 pela manhã
-23.0302754,-45.5300121,18/03/2016 de madrugada
-23.2273612,-45.8866356,03/03/2016 de madrugada
-23.2381494,-45.8842191,03/03/2016 pela manhã
-22.7133651,-45.583532,12/03/2016 de madrugada
-22.6689123,-45.0135356,07/03/2016 a noite
-22.924937,-45.4641776,11/03/2016 a tarde
-23.153607,-45.9100015,08/03/2016 pela manhã
-23.0208534,-45.58214,15/03/2016 de madrugada
-23.2247073,-45.8891959,07/03/2016 a noite
-23.3056911,-45.9611232,14/03/2016 a tarde
-22.9616154,-45.5455276,21/03/2016 a noite
-22.9411138,-45.4660725,16/03/2016 pela manhã
-22.7436549,-45.5945245,17/03/2016 a noite
-22.9983428,-45.54210990000001,18/03/2016 de madrugada
-23.2378665,-45.8848053,09/03/2016 em hora incerta
-23.2123784,-45.7814123,11/03/2016 a tarde
-22.6650996,-45.0116583,18/03/2016 a tarde
-23.0206439,-45.5677455,21/03/2016 de madrugada
-23.2494519,-45.88427129999999,10/03/2016 pela manhã
-23.022538,-45.55272919999999,05/03/2016 em hora incerta
-22.7115474,-45.5938155,23/03/2016 a noite
40.6060778,-7.296366199999999,05/03/2016 a noite
-23.3039134,-45.9658466,21/03/2016 a tarde
-23.0280382,-45.5561874,14/03/2016 pela manhã
-23.3011552,-45.9676751,23/03/2016 pela manhã
-23.0169747,-45.5758514,24/03/2016 de madrugada
-23.0280632,-45.55621319999999,14/03/2016 pela manhã
-23.0006581,-45.55650379999999,24/03/2016 pela manhã
-23.2331086,-45.8804676,15/03/2016 a noite
-23.2781178,-45.9454255,09/03/2016 em hora incerta
-23.1870829,-45.8105876,18/03/2016 pela manhã
-23.1870829,-45.8105876,18/03/2016 pela manhã
-23.1991933,-45.9101686,16/03/2016 pela manhã
-23.8031078,-45.3623043,03/03/2016 de madrugada
-23.0188952,-45.5770878,17/03/2016 a noite
-23.2372164,-45.8904393,16/03/2016 a tarde
-22.9264397,-45.4647364,12/03/2016 de madrugada
-23.2199544,-45.8916836,17/03/2016 pela manhã
-23.2297861,-45.8427815,21/03/2016 de madrugada
-22.7380845,-45.116782,26/03/2016 pela manhã
-23.0095797,-45.5919725,31/03/2016 pela manhã
-22.7418528,-45.12253,26/03/2016 a noite
-22.6675701,-44.9985143,27/03/2016 de madrugada
-23.7767319,-45.357692,06/03/2016 de madrugada
-23.2550681,-45.83223,23/03/2016 de madrugada
-22.9563625,-45.4616231,17/03/2016 em hora incerta
-23.1941163,-45.8870685,24/03/2016 pela manhã
-23.2962985,-45.9584056,02/03/2016 a noite
-23.2291647,-45.8888915,24/03/2016 a tarde
-23.2132182,-45.9080978,02/03/2016 a noite
-23.2982352,-45.95506659999999,03/03/2016 de madrugada
-23.2681413,-45.9227254,21/03/2016 de madrugada
-23.2562554,-45.89297140000001,28/03/2016 de madrugada
-22.9271893,-45.4597388,19/03/2016 pela manhã
-23.0195092,-45.5517251,31/03/2016 pela manhã
-23.3122069,-45.9867438,05/03/2016 de madrugada
-23.2781886,-45.9428689,22/03/2016 pela manhã
-23.214909,-45.8494829,30/03/2016 de madrugada
-23.5381899,-45.22922,28/03/2016 a tarde
-23.3041119,-45.9622705,05/03/2016 a noite
-23.2173718,-45.8949492,29/03/2016 a tarde
-23.2258099,-45.8821802,29/03/2016 de madrugada
-23.307036,-45.967445,06/03/2016 de madrugada
-23.306858,-46.0101995,06/03/2016 a noite
-23.3200295,-45.9435873,06/03/2016 a noite
-22.9204124,-45.46629129999999,23/03/2016 a noite
-23.3176067,-46.0449315,07/03/2016 em hora incerta
-22.8446941,-45.2331954,06/03/2016 pela manhã
-23.301531,-45.9646412,10/03/2016 a tarde
-23.3032134,-45.9589626,11/03/2016 em hora incerta
-23.3032134,-45.9589626,11/03/2016 em hora incerta
-23.3038342,-45.9623161,11/03/2016 a noite
-23.3051954,-45.97586949999999,13/03/2016 a noite
-23.3069666,-46.0338786,13/03/2016 de madrugada
-23.3041119,-45.9622705,14/03/2016 a noite
-23.3020191,-45.9642132,17/03/2016 pela manhã
-23.3065256,-46.0099723,18/03/2016 a noite
-23.1069075,-45.7002191,01/03/2016 a noite
-23.293589,-45.9384416,20/03/2016 de madrugada
-23.7786231,-45.5613611,31/03/2016 de madrugada
-23.0994725,-45.7071968,03/03/2016 a tarde
-23.3056566,-45.9715009,24/03/2016 em hora incerta
-23.3009327,-45.9694575,25/03/2016 a noite
38.4931609,-8.791936999999999,05/03/2016 de madrugada
-22.903254,-45.3116879,21/03/2016 a noite
-23.307196,-45.9451802,26/03/2016 a noite
-23.3225216,-45.9732988,28/03/2016 em hora incerta
-23.3016447,-45.953182,30/03/2016 de madrugada
-23.2995887,-45.9677878,30/03/2016 a noite
-23.1119551,-45.711352,10/03/2016 a tarde
-23.0997557,-45.70872689999999,11/03/2016 a noite
-23.2536667,-45.6955836,13/03/2016 a noite
-23.8035182,-45.4002016,12/03/2016 a noite
-23.8013687,-45.3982445,12/03/2016 a noite
-22.83848,-45.2309597,27/03/2016 pela manhã
-23.0235621,-45.5829598,29/02/2016 a noite
-23.0149279,-45.553202,01/03/2016 a noite
-21.7134576,-46.827897,15/03/2016 a noite
-23.1037721,-45.6969848,16/03/2016 a tarde
-23.0295527,-45.5509488,05/03/2016 pela manhã
-23.6302467,-45.4332549,17/03/2016 de madrugada
-23.0288783,-45.5519688,05/03/2016 em hora incerta
-23.7631374,-45.4222858,19/03/2016 de madrugada
-23.0476625,-45.5532341,06/03/2016 de madrugada
-23.1117747,-45.7031085,19/03/2016 a noite
-23.0252142,-45.5526777,06/03/2016 pela manhã
-23.0903518,-45.6909931,20/03/2016 a noite
-23.0240079,-45.5758719,07/03/2016 a noite
-23.0277831,-45.5609599,08/03/2016 a noite
-23.8179077,-45.4125787,25/03/2016 de madrugada
-23.1136151,-45.70849519999999,24/03/2016 pela manhã
-23.0952406,-45.70562899999999,24/03/2016 a tarde
-23.0982535,-45.6990721,28/03/2016 a tarde
-23.0287898,-45.55209989999999,12/03/2016 a tarde
-23.7506216,-45.4119283,30/03/2016 em hora incerta
-23.0318463,-45.5520594,13/03/2016 a tarde
-23.0277022,-45.5527001,13/03/2016 a tarde
-23.002695,-45.5428472,14/03/2016 a noite
-23.0222967,-45.5790932,14/03/2016 pela manhã
-23.0171892,-45.5577822,18/03/2016 a noite
-23.0087749,-45.55099310000001,20/03/2016 a noite
-23.218848,-45.85406760000001,01/03/2016 a tarde
-23.1978073,-45.91221789999999,01/03/2016 em hora incerta
-23.0294759,-45.5705168,22/03/2016 a noite
-23.023953,-45.565208,23/03/2016 a noite
-23.0329166,-45.5428624,23/03/2016 a tarde
-23.6450402,-45.4257374,02/03/2016 pela manhã
-23.1815418,-45.8879375,03/03/2016 pela manhã
-23.5173647,-45.2039696,01/03/2016 de madrugada
-23.640097,-45.4310937,04/03/2016 de madrugada
-23.1875656,-45.8740883,05/03/2016 pela manhã
-23.1911661,-45.8734554,05/03/2016 a tarde
-23.1762996,-45.8230415,05/03/2016 pela manhã
-23.2918992,-45.9009429,01/03/2016 de madrugada
-23.2310299,-45.9025934,01/03/2016 a tarde
-23.0383524,-45.53612,27/03/2016 pela manhã
-23.2251004,-45.899077,01/03/2016 de madrugada
-23.280322,-45.8893311,02/03/2016 de madrugada
-23.02175,-45.5710238,27/03/2016 a tarde
-23.2589572,-45.9109744,02/03/2016 a noite
-23.6435792,-45.4413947,07/03/2016 de madrugada
-23.0229293,-45.5329555,28/03/2016 em hora incerta
-23.0229293,-45.5329555,28/03/2016 em hora incerta
-22.9698981,-45.5453565,28/03/2016 a noite
-23.2092363,-45.8922641,08/03/2016 a noite
-23.029156,-45.5642034,29/03/2016 a noite
-23.1770768,-45.8836092,10/03/2016 de madrugada
-23.1744959,-45.8227895,05/03/2016 a noite
-23.2376236,-45.909526,05/03/2016 pela manhã
-23.1899693,-45.8839503,10/03/2016 a tarde
-23.2338709,-45.90430809999999,06/03/2016 pela manhã
-23.207348,-45.8948987,11/03/2016 pela manhã
-23.2550418,-45.903552,06/03/2016 a tarde
-23.1898424,-45.87276809999999,12/03/2016 pela manhã
-23.2247073,-45.8891959,08/03/2016 a noite
-23.2557736,-45.9012356,08/03/2016 a noite
-23.1889638,-45.8785746,12/03/2016 a noite
-23.226347,-45.9020834,08/03/2016 a tarde
-23.1918194,-45.8773868,13/03/2016 pela manhã
-23.1849222,-45.79867650000001,08/03/2016 a tarde
-23.4476851,-45.0728649,19/03/2016 de madrugada
-23.4377127,-45.0912167,19/03/2016 a noite
-23.2028453,-45.8907305,14/03/2016 pela manhã
-23.4313472,-45.0732823,19/03/2016 a noite
-23.4328452,-45.0695424,20/03/2016 de madrugada
-23.4210142,-45.0705628,20/03/2016 a tarde
-23.4210142,-45.0705628,20/03/2016 a tarde
-23.2880587,-45.9022932,10/03/2016 de madrugada
-23.4502629,-45.0774382,20/03/2016 a tarde
-23.2545058,-45.9134945,10/03/2016 pela manhã
-23.2245067,-45.8982387,10/03/2016 a tarde
-23.2376236,-45.909526,11/03/2016 a tarde
-23.244661,-45.8850802,11/03/2016 a noite
-23.687539,-45.4481223,19/03/2016 a tarde
-23.2620915,-45.9081731,12/03/2016 de madrugada
-23.2620915,-45.9081731,12/03/2016 de madrugada
-23.2160266,-45.8414304,12/03/2016 a noite
-23.6231587,-45.4174441,21/03/2016 de madrugada
-23.2191469,-45.8938497,13/03/2016 pela manhã
-23.2802103,-45.8981641,13/03/2016 pela manhã
-23.201855,-45.8916236,18/03/2016 a noite
-23.4340712,-45.0701829,25/03/2016 a noite
-23.211943,-45.8501409,13/03/2016 de madrugada
-23.2501338,-45.906465,13/03/2016 de madrugada
-23.6358201,-45.4326514,22/03/2016 pela manhã
-23.2805819,-45.8957009,13/03/2016 a tarde
-23.2533529,-45.8293024,13/03/2016 pela manhã
-23.187327,-45.87401029999999,19/03/2016 pela manhã
-23.2065601,-45.9008539,19/03/2016 em hora incerta
-23.2432132,-45.9069994,14/03/2016 pela manhã
-23.1903797,-45.8723549,20/03/2016 pela manhã
-23.2525139,-45.9325604,14/03/2016 pela manhã
-23.5408519,-45.2358976,28/03/2016 de madrugada
-23.202659,-45.9008741,14/03/2016 a noite
-23.247677,-45.90039429999999,15/03/2016 a tarde
-23.6234509,-45.3764334,25/03/2016 a tarde
-23.1777159,-45.8431441,22/03/2016 de madrugada
-23.1776334,-45.8452056,22/03/2016 de madrugada
-23.2209417,-45.9066936,16/03/2016 pela manhã
-23.2209417,-45.9066936,16/03/2016 pela manhã
-23.1547982,-45.9684806,16/03/2016 em hora incerta
-23.1976704,-45.9031312,22/03/2016 a noite
-23.2477307,-45.8931417,17/03/2016 de madrugada
-23.2474243,-45.9304003,17/03/2016 pela manhã
-23.2483966,-45.8903515,17/03/2016 pela manhã
-23.2166347,-45.8855928,17/03/2016 a tarde
-23.2586594,-45.90852460000001,17/03/2016 a noite
-23.2326643,-45.900859,18/03/2016 a tarde
-23.279352,-45.8975565,18/03/2016 de madrugada
-23.1796009,-45.8496622,25/03/2016 a tarde
-23.2402511,-45.8900961,19/03/2016 a noite
-23.2165047,-45.89590219999999,19/03/2016 pela manhã
-23.1723807,-45.8901724,27/03/2016 pela manhã
-23.244871,-45.934475,27/03/2016 a tarde
-23.244871,-45.934475,27/03/2016 a tarde
-23.244871,-45.934475,27/03/2016 a tarde
-23.2291426,-45.8859248,20/03/2016 a noite
-23.246982,-45.9169399,21/03/2016 de madrugada
-23.2270164,-45.9010233,22/03/2016 a noite
-23.1967818,-45.8881707,29/03/2016 a noite
-23.2488165,-45.9286026,22/03/2016 pela manhã
-23.2505795,-45.8919864,22/03/2016 pela manhã
-23.2311387,-45.8848211,30/03/2016 a noite
-23.2311387,-45.8848211,30/03/2016 a noite
-21.7592039,-41.3375323,23/03/2016 pela manhã
-23.1800158,-45.88001860000001,31/03/2016 a tarde
-23.2376153,-45.8244883,24/03/2016 a noite
-23.1976215,-45.8803275,31/03/2016 a noite
-23.2270164,-45.9010233,24/03/2016 em hora incerta
-23.2827231,-45.89770559999999,24/03/2016 a noite
-23.2194794,-45.88994659999999,24/03/2016 em hora incerta
-23.2275952,-45.901191,25/03/2016 de madrugada
-23.275055,-45.8865597,26/03/2016 de madrugada
-23.2287173,-45.8892274,26/03/2016 pela manhã
-23.2546239,-45.9173789,26/03/2016 a tarde
-23.1701521,-45.79513559999999,27/03/2016 a noite
-23.2464696,-45.9064684,27/03/2016 pela manhã
-23.2802103,-45.8981641,27/03/2016 pela manhã
-23.309885,-45.9816205,27/03/2016 a tarde
-23.2165047,-45.89590219999999,28/03/2016 a noite
-23.2318097,-45.8959364,28/03/2016 a tarde
-23.250855,-45.9277326,30/03/2016 a tarde
-23.2342829,-45.90756469999999,31/03/2016 pela manhã
-23.2917135,-45.9003982,31/03/2016 a noite
-23.2341019,-45.8997592,31/03/2016 pela manhã
-23.1948859,-45.78399049999999,07/03/2016 em hora incerta
-23.1038061,-45.7027853,08/03/2016 em hora incerta
-23.2661938,-45.901697,08/03/2016 em hora incerta
-23.189295,-45.8731857,27/03/2016 em hora incerta
-23.2567552,-45.8859322,28/03/2016 em hora incerta
-23.2600065,-45.9135353,31/03/2016 em hora incerta
-19.7507469,-40.3799317,01/03/2016 de madrugada
-23.0461742,-45.5818946,01/03/2016 a noite
-23.2019797,-45.8823978,02/03/2016 pela manhã
-23.0253788,-45.56024300000001,04/03/2016 a noite
-23.0408675,-45.5756765,04/03/2016 a noite
-23.3104574,-46.0126702,05/03/2016 a noite
-23.0945631,-45.7059512,05/03/2016 pela manhã
-23.0004296,-45.5504228,05/03/2016 a tarde
-23.2477396,-45.9074131,06/03/2016 pela manhã
-23.2814268,-45.896016,06/03/2016 pela manhã
-23.2443626,-45.9042712,07/03/2016 pela manhã
-22.9266526,-45.4596783,08/03/2016 a noite
-23.1178571,-45.7187004,09/03/2016 a tarde
-23.2807325,-45.9035352,11/03/2016 de madrugada
-23.1975038,-45.9086138,15/03/2016 a noite
-23.1975038,-45.9086138,15/03/2016 a noite
-23.2275331,-45.8853717,15/03/2016 pela manhã
-23.1767697,-45.8889769,15/03/2016 pela manhã
-23.2976841,-45.9836259,16/03/2016 pela manhã
-23.2987009,-46.0363129,16/03/2016 a tarde
-23.2653334,-45.9043864,17/03/2016 a noite
-23.2366366,-45.9036958,17/03/2016 a noite
-23.0975694,-45.68257879999999,19/03/2016 a noite
-23.2676367,-45.8855036,19/03/2016 de madrugada
-23.1966345,-45.89651509999999,20/03/2016 pela manhã
-23.2444116,-45.901605,20/03/2016 pela manhã
-23.1910716,-45.88012579999999,20/03/2016 de madrugada
-23.0153267,-45.5849363,20/03/2016 a noite
-22.8137115,-45.19326470000001,21/03/2016 a tarde
-23.2111761,-45.851023,23/03/2016 de madrugada
-23.3157382,-45.971878,23/03/2016 pela manhã
-23.2010936,-45.8828588,24/03/2016 a noite
-23.2232773,-45.9096846,25/03/2016 de madrugada
-23.0291374,-45.6005872,26/03/2016 pela manhã
-23.0286626,-45.5667717,26/03/2016 pela manhã
-23.1800502,-45.8780666,26/03/2016 a tarde
-23.2195993,-45.8946155,26/03/2016 a tarde
-23.0543349,-45.5516617,27/03/2016 a noite
-23.2350134,-45.9000819,28/03/2016 de madrugada
-23.2359586,-45.9106765,28/03/2016 pela manhã
-23.2313093,-45.8997926,28/03/2016 a noite
-23.3032134,-45.95973360000001,29/03/2016 a noite
-23.1795493,-45.8546327,29/03/2016 pela manhã
-23.1711591,-45.8387125,30/03/2016 pela manhã
-23.1803873,-45.8310127,30/03/2016 a tarde
-23.2015358,-45.896097,30/03/2016 a noite
-23.1000327,-45.6967182,31/03/2016 de madrugada
-23.2015358,-45.896097,31/03/2016 a noite
-23.1040689,-45.703539,31/03/2016 a noite
-22.6184578,-44.9062924,16/03/2016 de madrugada
-22.8123118,-45.1948483,07/03/2016 a tarde
-22.8123118,-45.1948483,07/03/2016 a tarde
-23.0353889,-46.0791589,30/03/2016 a noite
-23.0105314,-45.5933234,07/03/2016 a noite
-23.3900995,-45.6626919,05/03/2016 de madrugada
-23.3900995,-45.6626919,05/03/2016 de madrugada
-23.3900995,-45.6626919,05/03/2016 de madrugada
-23.3900995,-45.6626919,05/03/2016 de madrugada
-23.1572702,-45.8912835,01/03/2016 a noite
-22.9716654,-45.5445734,16/03/2016 pela manhã
-23.1487323,-45.7789603,23/03/2016 a noite
-23.1939869,-45.8683108,24/03/2016 a tarde
-23.227258,-45.8725883,09/03/2016 a noite
-23.1363988,-45.7718761,08/03/2016 a noite
-23.1403065,-45.7833246,14/03/2016 de madrugada
-23.1403065,-45.7833246,14/03/2016 de madrugada
-23.1403065,-45.7833246,14/03/2016 de madrugada
-23.1403065,-45.7833246,14/03/2016 de madrugada
-23.3234935,-45.9923384,11/03/2016 de madrugada
-23.1619889,-45.9107286,23/03/2016 pela manhã
-23.1626867,-45.961758,24/03/2016 a tarde
-22.5807415,-44.9637463,11/03/2016 a noite
-23.1089864,-45.7162619,24/03/2016 a tarde
-23.1586589,-45.90356999999999,30/03/2016 pela manhã
-23.3074481,-46.027041,28/03/2016 a noite
-22.9344659,-45.4577693,02/03/2016 a tarde
-23.1999374,-46.0230348,28/03/2016 a tarde
-23.3065618,-46.0189654,28/03/2016 a noite
-22.7891475,-45.1837387,20/03/2016 a noite
-22.5633601,-44.912408,25/03/2016 a noite
-23.2564881,-45.831087,01/03/2016 de madrugada
-22.8195396,-45.1962728,29/03/2016 a noite
-23.0356317,-45.5794676,08/03/2016 a tarde
-22.5818134,-44.9768771,31/03/2016 de madrugada
-23.2743631,-45.8691829,03/03/2016 a tarde
-23.2910189,-45.965239,11/03/2016 a noite
-22.6267298,-45.1616981,07/03/2016 a noite
-23.2439908,-45.904359,08/03/2016 a noite
-23.2052523,-45.761376,09/03/2016 pela manhã
-23.2482084,-45.8856631,07/03/2016 pela manhã
-23.3216691,-45.9648049,17/03/2016 a tarde
-23.292656,-45.951176,01/03/2016 pela manhã
-23.305633,-45.9349008,02/03/2016 pela manhã
-22.7554108,-45.1217944,18/03/2016 a noite
-22.7554108,-45.1217944,18/03/2016 a noite
-23.1788707,-45.8198041,14/03/2016 pela manhã
-23.1788707,-45.8198041,14/03/2016 pela manhã
-22.9591861,-45.4883904,05/03/2016 pela manhã
-22.9108889,-45.4709631,22/03/2016 pela manhã
-22.7440005,-45.5814769,25/03/2016 a noite
-23.171731,-45.8194205,15/03/2016 pela manhã
-22.9346523,-45.4652654,08/03/2016 a noite
-23.306314,-45.9346318,08/03/2016 a tarde
-22.9346523,-45.4652654,09/03/2016 a noite
-22.9483957,-45.4090157,09/03/2016 a noite
-22.9483957,-45.4090157,09/03/2016 a noite
-23.180547,-45.86761689999999,29/03/2016 pela manhã
-23.0004296,-45.5504228,16/03/2016 a noite
-23.1792132,-45.7869934,18/03/2016 pela manhã
-23.1702054,-45.8077268,21/03/2016 a noite
-23.1122716,-45.8549059,21/03/2016 a tarde
-23.0196633,-45.5722776,31/03/2016 a tarde
-23.0683625,-45.5753396,21/03/2016 pela manhã
-23.1764792,-45.82737669999999,22/03/2016 de madrugada
-23.1792132,-45.7869934,22/03/2016 pela manhã
-23.1746046,-45.779198,22/03/2016 pela manhã
-23.2350238,-45.887926,15/03/2016 a noite
-23.1905293,-45.7945368,24/03/2016 pela manhã
-23.2986463,-45.93056869999999,01/03/2016 de madrugada
-23.3073129,-45.9800642,01/03/2016 a noite
-23.2977274,-45.92897380000001,02/03/2016 de madrugada
-23.2102271,-45.80619340000001,28/03/2016 pela manhã
-23.1955921,-45.8625762,29/03/2016 a noite
-17.1146159,-49.4079549,06/03/2016 a noite
-22.8885762,-45.3673902,20/03/2016 de madrugada
-23.3263954,-45.9882555,05/03/2016 a noite
-23.0640308,-45.6298318,31/03/2016 a noite
-23.1713178,-45.8075552,30/03/2016 a noite
-23.1955921,-45.8625762,30/03/2016 a noite
-23.2818785,-45.9549852,06/03/2016 a noite
-23.3000528,-45.9392716,24/03/2016 pela manhã
-23.2873492,-45.959616,07/03/2016 a noite
-23.2571624,-45.91385,30/03/2016 pela manhã
-23.2678895,-45.9421413,24/03/2016 a noite
-23.117095,-45.7156186,09/03/2016 a tarde
-23.2839098,-45.9677803,10/03/2016 a noite
-23.2973788,-45.925155,11/03/2016 de madrugada
-23.2640248,-45.8937754,11/03/2016 a noite
-23.2640248,-45.8937754,11/03/2016 a noite
-23.3039692,-45.9660107,12/03/2016 pela manhã
-23.2962686,-45.9583869,31/03/2016 a tarde
-22.9398697,-45.4481858,30/03/2016 de madrugada
-23.3025988,-45.9656569,13/03/2016 de madrugada
-23.2873294,-45.94184569999999,13/03/2016 a noite
-23.3142443,-45.9248489,15/03/2016 a noite
-23.1069075,-45.7002191,01/03/2016 a noite
-23.2888978,-45.9540461,19/03/2016 a noite
-23.4085658,-45.887956,20/03/2016 a noite
-23.2619327,-45.9307831,21/03/2016 a noite
-23.3074959,-45.9699111,23/03/2016 de madrugada
-23.1849514,-45.7684307,07/03/2016 a noite
-23.287623,-45.9573006,26/03/2016 a noite
-23.1064026,-45.7204932,08/03/2016 a noite
-23.3232312,-46.0876576,26/03/2016 de madrugada
-23.0055584,-45.7280509,09/03/2016 a noite
-22.9994121,-45.4983818,10/03/2016 de madrugada
-22.9994121,-45.4983818,10/03/2016 de madrugada
-23.255226,-45.9078285,30/03/2016 a noite
